id,bbox,end_date,format,geometry,height,internal_time,ip,layers,mean_gsd,render_time,request,start_date,styles,total_time,url,user_name,width
714,"-82.66640015620428,27.71651326605096,-82.65030115328356,27.72593637906008",2014-05-22 18:41:44.274-04,image/png,01030000000100000005000000963CD74CA6AA54C0CAD6D4696DB73B40963CD74CA6AA54C02A0A6FF7D6B93B40DB79BA889EA954C02A0A6FF7D6B93B40DB79BA889EA954C0CAD6D4696DB73B40963CD74CA6AA54C0CAD6D4696DB73B40,1039,46.315,203.6.77.2,e5df243dfa5bfe4fca7daab574c9a7e2ee2b0f3ba5c4221a1095218d9f267215,1.07481763449097,20.807,GetMap,2014-05-22 18:40:37.151-04,,67.122,http://97.68.190.50/omar/ogc/wms?BBOX=-82.66640015620428%2C27.71651326605096%2C-82.65030115328356%2C27.72593637906008&bands=default&stretch_mode=linear_auto_min_max&width=1572&layers=e5df243dfa5bfe4fca7daab574c9a7e2ee2b0f3ba5c4221a1095218d9f267215&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.0&height=1039&null_flip=&request=GetMap&service=WMS&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1572
719,"-82.66033867185243,27.72001992084022,-82.65573009172242,27.72271741832153",2014-05-22 18:42:33.493-04,image/png,01030000000100000005000000FAF821FD42AA54C02D7ABC3953B83B40FAF821FD42AA54C0C6F03B0204B93B40DBBC587BF7A954C0C6F03B0204B93B40DBBC587BF7A954C02D7ABC3953B83B40FAF821FD42AA54C02D7ABC3953B83B40,1039,1.953,203.6.77.2,e5df243dfa5bfe4fca7daab574c9a7e2ee2b0f3ba5c4221a1095218d9f267215,0.30768210302699,14.902,GetMap,2014-05-22 18:42:16.637-04,,16.855,http://97.68.190.50/omar/ogc/wms?BBOX=-82.66033867185243%2C27.72001992084022%2C-82.65573009172242%2C27.72271741832153&bands=default&stretch_mode=linear_auto_min_max&width=1572&layers=e5df243dfa5bfe4fca7daab574c9a7e2ee2b0f3ba5c4221a1095218d9f267215&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.0&height=1039&null_flip=&request=GetMap&service=WMS&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1572
690,"-87.52661720442842,24.9948200371144,-77.6705747643629,30.58438916005081",2014-05-22 18:39:25.07-04,image/png,01030000000100000005000000FCA1A518B4E155C0D6CFA486ACFE3840FCA1A518B4E155C01E8E2A879A953E408A9D6AB2EA6A53C01E8E2A879A953E408A9D6AB2EA6A53C0D6CFA486ACFE3840FCA1A518B4E155C0D6CFA486ACFE3840,1039,0.186,203.6.77.2,e5df243dfa5bfe4fca7daab574c9a7e2ee2b0f3ba5c4221a1095218d9f267215,648.408517872295,0.148,GetMap,2014-05-22 18:39:24.735-04,,0.334,http://97.68.190.50/omar/ogc/wms?BBOX=-87.52661720442842%2C24.9948200371144%2C-77.6705747643629%2C30.58438916005081&bands=default&stretch_mode=linear_auto_min_max&width=1572&layers=e5df243dfa5bfe4fca7daab574c9a7e2ee2b0f3ba5c4221a1095218d9f267215&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.0&height=1039&null_flip=&request=GetMap&service=WMS&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1572
691,"-83.82848345126862,27.17124405394684,-81.36870851752269,28.59810159557681",2014-05-22 18:39:37.033-04,image/png,01030000000100000005000000761E74DF05F554C00D567BA6D62B3B40761E74DF05F554C015B0A82F1D993C4010219CEB985754C015B0A82F1D993C4010219CEB985754C00D567BA6D62B3B40761E74DF05F554C00D567BA6D62B3B40,1039,0.151,203.6.77.2,239599d55ea86c7c962580667319415d52a48096437a453b1d42b3af3dc484a7,163.530625678724,0.147,GetMap,2014-05-22 18:39:36.734-04,,0.298,http://97.68.190.50/omar/ogc/wms?BBOX=-83.82848345126862%2C27.17124405394684%2C-81.36870851752269%2C28.59810159557681&bands=default&stretch_mode=linear_auto_min_max&width=1572&layers=239599d55ea86c7c962580667319415d52a48096437a453b1d42b3af3dc484a7&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.0&height=1039&null_flip=&request=GetMap&service=WMS&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1572
694,"-83.18379170599374,27.54908794912717,-82.01340026279759,28.23053132625081",2014-05-22 18:39:44.225-04,image/png,010300000001000000050000003AA1493EC3CB54C000212007918C3B403AA1493EC3CB54C063F3DA19043B3C404D9EC68CDB8054C063F3DA19043B3C404D9EC68CDB8054C000212007918C3B403AA1493EC3CB54C000212007918C3B40,1039,3.346,203.6.77.2,e5df243dfa5bfe4fca7daab574c9a7e2ee2b0f3ba5c4221a1095218d9f267215,77.9452659405974,3.275,GetMap,2014-05-22 18:39:37.603-04,,6.621,http://97.68.190.50/omar/ogc/wms?BBOX=-83.18379170599374%2C27.54908794912717%2C-82.01340026279759%2C28.23053132625081&bands=default&stretch_mode=linear_auto_min_max&width=1572&layers=e5df243dfa5bfe4fca7daab574c9a7e2ee2b0f3ba5c4221a1095218d9f267215&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.0&height=1039&null_flip=&request=GetMap&service=WMS&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1572
695,"-82.7346254611093,27.66307575772982,-82.56496377894391,27.76235865784595",2014-05-22 18:40:25.973-04,image/png,010300000001000000050000007F91821A04AF54C052383655BFA93B407F91821A04AF54C05445DFEF29C33B40467FD65D28A454C05445DFEF29C33B40467FD65D28A454C052383655BFA93B407F91821A04AF54C052383655BFA93B40,1039,7.262,203.6.77.2,e5df243dfa5bfe4fca7daab574c9a7e2ee2b0f3ba5c4221a1095218d9f267215,11.325839064098,10.128,GetMap,2014-05-22 18:40:08.582-04,,17.39,http://97.68.190.50/omar/ogc/wms?BBOX=-82.7346254611093%2C27.66307575772982%2C-82.56496377894391%2C27.76235865784595&bands=default&stretch_mode=linear_auto_min_max&width=1572&layers=e5df243dfa5bfe4fca7daab574c9a7e2ee2b0f3ba5c4221a1095218d9f267215&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.0&height=1039&null_flip=&request=GetMap&service=WMS&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1572
700,"-82.67057634528364,27.71274740175877,-82.63652143580114,27.73267958106419",2014-05-22 18:40:58.222-04,image/png,01030000000100000005000000B91D0CB9EAAA54C0E6DC1C9D76B63B40B91D0CB9EAAA54C0201E97E390BB3B40027E67C4BCA854C0201E97E390BB3B40027E67C4BCA854C0E6DC1C9D76B63B40B91D0CB9EAAA54C0E6DC1C9D76B63B40,1039,11.179,203.6.77.2,e5df243dfa5bfe4fca7daab574c9a7e2ee2b0f3ba5c4221a1095218d9f267215,2.27355764325896,20.317,GetMap,2014-05-22 18:40:26.725-04,,31.496,http://97.68.190.50/omar/ogc/wms?BBOX=-82.67057634528364%2C27.71274740175877%2C-82.63652143580114%2C27.73267958106419&bands=default&stretch_mode=linear_auto_min_max&width=1572&layers=e5df243dfa5bfe4fca7daab574c9a7e2ee2b0f3ba5c4221a1095218d9f267215&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.0&height=1039&null_flip=&request=GetMap&service=WMS&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1572
709,"-82.6647701013021,27.71880139749386,-82.64867090122019,27.72822432199929",2014-05-22 18:41:34.909-04,image/png,01030000000100000005000000DF1CE5978BAA54C0238E4E5E03B83B40DF1CE5978BAA54C08323BFE86CBA3B40E2A6F4D283A954C08323BFE86CBA3B40E2A6F4D283A954C0238E4E5E03B83B40DF1CE5978BAA54C0238E4E5E03B83B40,1039,38.997,203.6.77.2,e5df243dfa5bfe4fca7daab574c9a7e2ee2b0f3ba5c4221a1095218d9f267215,1.07481451713397,21.527,GetMap,2014-05-22 18:40:34.384-04,,60.524,http://97.68.190.50/omar/ogc/wms?BBOX=-82.6647701013021%2C27.71880139749386%2C-82.64867090122019%2C27.72822432199929&bands=default&stretch_mode=linear_auto_min_max&width=1572&layers=e5df243dfa5bfe4fca7daab574c9a7e2ee2b0f3ba5c4221a1095218d9f267215&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.0&height=1039&null_flip=&request=GetMap&service=WMS&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1572
692,"-83.18379170599374,27.54908794912717,-82.01340026279759,28.23053132625081",2014-05-22 18:39:37.953-04,image/png,010300000001000000050000003AA1493EC3CB54C000212007918C3B403AA1493EC3CB54C063F3DA19043B3C404D9EC68CDB8054C063F3DA19043B3C404D9EC68CDB8054C000212007918C3B403AA1493EC3CB54C000212007918C3B40,1039,0.156,203.6.77.2,239599d55ea86c7c962580667319415d52a48096437a453b1d42b3af3dc484a7,77.9452659405974,0.15,GetMap,2014-05-22 18:39:37.647-04,,0.306,http://97.68.190.50/omar/ogc/wms?BBOX=-83.18379170599374%2C27.54908794912717%2C-82.01340026279759%2C28.23053132625081&bands=default&stretch_mode=linear_auto_min_max&width=1572&layers=239599d55ea86c7c962580667319415d52a48096437a453b1d42b3af3dc484a7&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.0&height=1039&null_flip=&request=GetMap&service=WMS&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1572
697,"-82.7346254611093,27.66307575772982,-82.56496377894391,27.76235865784595",2014-05-22 18:40:43.787-04,image/png,010300000001000000050000007F91821A04AF54C052383655BFA93B407F91821A04AF54C05445DFEF29C33B40467FD65D28A454C05445DFEF29C33B40467FD65D28A454C052383655BFA93B407F91821A04AF54C052383655BFA93B40,1039,9.47,203.6.77.2,e5df243dfa5bfe4fca7daab574c9a7e2ee2b0f3ba5c4221a1095218d9f267215,11.325839064098,11.086,GetMap,2014-05-22 18:40:23.231-04,,20.556,http://97.68.190.50/omar/ogc/wms?BBOX=-82.7346254611093%2C27.66307575772982%2C-82.56496377894391%2C27.76235865784595&bands=default&stretch_mode=linear_auto_min_max&width=1572&layers=e5df243dfa5bfe4fca7daab574c9a7e2ee2b0f3ba5c4221a1095218d9f267215&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.0&height=1039&null_flip=&request=GetMap&service=WMS&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1572
698,"-82.66679475618484,27.70278586663561,-82.63274364727444,27.72271712176133",2014-05-22 18:40:51.233-04,image/png,0103000000010000000500000053BDE9C3ACAA54C07D4A49C6E9B33B4053BDE9C3ACAA54C0633942FD03B93B40E9F235DF7EA854C0633942FD03B93B40E9F235DF7EA854C07D4A49C6E9B33B4053BDE9C3ACAA54C07D4A49C6E9B33B40,1039,12.444,203.6.77.2,e5df243dfa5bfe4fca7daab574c9a7e2ee2b0f3ba5c4221a1095218d9f267215,2.27337356777966,18.825,GetMap,2014-05-22 18:40:19.963-04,,31.269,http://97.68.190.50/omar/ogc/wms?BBOX=-82.66679475618484%2C27.70278586663561%2C-82.63274364727444%2C27.72271712176133&bands=default&stretch_mode=linear_auto_min_max&width=1572&layers=e5df243dfa5bfe4fca7daab574c9a7e2ee2b0f3ba5c4221a1095218d9f267215&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.0&height=1039&null_flip=&request=GetMap&service=WMS&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1572
699,"-82.67033999549233,27.70559269756099,-82.63628736322919,27.72552481947009",2014-05-22 18:40:57.73-04,image/png,01030000000100000005000000C875B9D9E6AA54C0255218B9A1B43B40C875B9D9E6AA54C0720F9CFEBBB93B405BFBA1EEB8A854C0720F9CFEBBB93B405BFBA1EEB8A854C0255218B9A1B43B40C875B9D9E6AA54C0255218B9A1B43B40,1039,11.892,203.6.77.2,e5df243dfa5bfe4fca7daab574c9a7e2ee2b0f3ba5c4221a1095218d9f267215,2.27347393908871,22.593,GetMap,2014-05-22 18:40:23.244-04,,34.485,http://97.68.190.50/omar/ogc/wms?BBOX=-82.67033999549233%2C27.70559269756099%2C-82.63628736322919%2C27.72552481947009&bands=default&stretch_mode=linear_auto_min_max&width=1572&layers=e5df243dfa5bfe4fca7daab574c9a7e2ee2b0f3ba5c4221a1095218d9f267215&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.0&height=1039&null_flip=&request=GetMap&service=WMS&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1572
701,"-82.6705531837049,27.71274741388414,-82.63649827844728,27.73267958752511",2014-05-22 18:40:58.537-04,image/png,01030000000100000005000000708FE657EAAA54C0E3F0509D76B63B40708FE657EAAA54C0FBDDB2E390BB3B400C794663BCA854C0FBDDB2E390BB3B400C794663BCA854C0E3F0509D76B63B40708FE657EAAA54C0E3F0509D76B63B40,1039,10.936,203.6.77.2,e5df243dfa5bfe4fca7daab574c9a7e2ee2b0f3ba5c4221a1095218d9f267215,2.27355719022145,20.691,GetMap,2014-05-22 18:40:26.909-04,,31.627,http://97.68.190.50/omar/ogc/wms?BBOX=-82.6705531837049%2C27.71274741388414%2C-82.63649827844728%2C27.73267958752511&bands=default&stretch_mode=linear_auto_min_max&width=1572&layers=e5df243dfa5bfe4fca7daab574c9a7e2ee2b0f3ba5c4221a1095218d9f267215&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.0&height=1039&null_flip=&request=GetMap&service=WMS&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1572
702,"-82.67606628236746,27.71364649693422,-82.64201008975657,27.73358001886692",2014-05-22 18:41:02.835-04,image/png,01030000000100000005000000942C83AB44AB54C0C93C6D89B1B63B40942C83AB44AB54C051086EE6CBBB3B4037CD7CB116A954C051086EE6CBBB3B4037CD7CB116A954C0C93C6D89B1B63B40942C83AB44AB54C0C93C6D89B1B63B40,1039,10.137,203.6.77.2,e5df243dfa5bfe4fca7daab574c9a7e2ee2b0f3ba5c4221a1095218d9f267215,2.27367500014765,23.17,GetMap,2014-05-22 18:40:29.527-04,,33.307,http://97.68.190.50/omar/ogc/wms?BBOX=-82.67606628236746%2C27.71364649693422%2C-82.64201008975657%2C27.73358001886692&bands=default&stretch_mode=linear_auto_min_max&width=1572&layers=e5df243dfa5bfe4fca7daab574c9a7e2ee2b0f3ba5c4221a1095218d9f267215&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.0&height=1039&null_flip=&request=GetMap&service=WMS&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1572
704,"-82.67034362406753,27.71106644169126,-82.63628928202942,27.7309985641779",2014-05-22 18:41:07.133-04,image/png,01030000000100000005000000F09CF1E8E6AA54C0D858487308B63B40F09CF1E8E6AA54C02991CEB822BB3B402647AEF6B8A854C02991CEB822BB3B402647AEF6B8A854C0D858487308B63B40F09CF1E8E6AA54C0D858487308B63B40,1039,11.306,203.6.77.2,e5df243dfa5bfe4fca7daab574c9a7e2ee2b0f3ba5c4221a1095218d9f267215,2.27353450796639,27.862,GetMap,2014-05-22 18:40:27.964-04,,39.168,http://97.68.190.50/omar/ogc/wms?BBOX=-82.67034362406753%2C27.71106644169126%2C-82.63628928202942%2C27.7309985641779&bands=default&stretch_mode=linear_auto_min_max&width=1572&layers=e5df243dfa5bfe4fca7daab574c9a7e2ee2b0f3ba5c4221a1095218d9f267215&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.0&height=1039&null_flip=&request=GetMap&service=WMS&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1572
705,"-82.6762310252322,27.7172955563996,-82.6421736626711,27.73722911847211",2014-05-22 18:41:12.855-04,image/png,010300000001000000050000006C7A7E5E47AB54C06A4D7CAEA0B73B406C7A7E5E47AB54C0237F290CBBBC3B4098E18F5F19A954C0237F290CBBBC3B4098E18F5F19A954C06A4D7CAEA0B73B406C7A7E5E47AB54C06A4D7CAEA0B73B40,1039,19.804,203.6.77.2,e5df243dfa5bfe4fca7daab574c9a7e2ee2b0f3ba5c4221a1095218d9f267215,2.27371857484082,21.816,GetMap,2014-05-22 18:40:31.233-04,,41.62,http://97.68.190.50/omar/ogc/wms?BBOX=-82.6762310252322%2C27.7172955563996%2C-82.6421736626711%2C27.73722911847211&bands=default&stretch_mode=linear_auto_min_max&width=1572&layers=e5df243dfa5bfe4fca7daab574c9a7e2ee2b0f3ba5c4221a1095218d9f267215&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.0&height=1039&null_flip=&request=GetMap&service=WMS&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1572
706,"-82.67549129181951,27.71936656716957,-82.64143341732077,27.73929994820281",2014-05-22 18:41:19.446-04,image/png,010300000001000000050000003FC6D33F3BAB54C03FD4476828B83B403FC6D33F3BAB54C02F77EBC242BD3B40127DBF3E0DA954C02F77EBC242BD3B40127DBF3E0DA954C03FD4476828B83B403FC6D33F3BAB54C03FD4476828B83B40,1039,26.408,203.6.77.2,e5df243dfa5bfe4fca7daab574c9a7e2ee2b0f3ba5c4221a1095218d9f267215,2.27372700263421,20.993,GetMap,2014-05-22 18:40:32.044-04,,47.401,http://97.68.190.50/omar/ogc/wms?BBOX=-82.67549129181951%2C27.71936656716957%2C-82.64143341732077%2C27.73929994820281&bands=default&stretch_mode=linear_auto_min_max&width=1572&layers=e5df243dfa5bfe4fca7daab574c9a7e2ee2b0f3ba5c4221a1095218d9f267215&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.0&height=1039&null_flip=&request=GetMap&service=WMS&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1572
707,"-82.67375004091352,27.71354526355674,-82.6396943028285,27.73347821897741",2014-05-22 18:41:22.626-04,image/png,01030000000100000005000000BED97DB81EAB54C0203103E7AAB63B40BED97DB81EAB54C018D6823AC5BB3B4080855FC0F0A854C018D6823AC5BB3B4080855FC0F0A854C0203103E7AAB63B40BED97DB81EAB54C0203103E7AAB63B40,1039,32.427,203.6.77.2,e5df243dfa5bfe4fca7daab574c9a7e2ee2b0f3ba5c4221a1095218d9f267215,2.27362855843657,17.019,GetMap,2014-05-22 18:40:33.179-04,,49.446,http://97.68.190.50/omar/ogc/wms?BBOX=-82.67375004091352%2C27.71354526355674%2C-82.6396943028285%2C27.73347821897741&bands=default&stretch_mode=linear_auto_min_max&width=1572&layers=e5df243dfa5bfe4fca7daab574c9a7e2ee2b0f3ba5c4221a1095218d9f267215&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.0&height=1039&null_flip=&request=GetMap&service=WMS&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1572
713,"-82.65935973468962,27.720592915273,-82.65670897616248,27.72214445918735",2014-05-22 18:41:43.643-04,image/png,01030000000100000005000000A2322CF332AA54C0ABD3FCC678B83B40A2322CF332AA54C081329375DEB83B40E1E6158507AA54C081329375DEB83B40E1E6158507AA54C0ABD3FCC678B83B40A2322CF332AA54C0ABD3FCC678B83B40,1039,43.241,203.6.77.2,e5df243dfa5bfe4fca7daab574c9a7e2ee2b0f3ba5c4221a1095218d9f267215,0.176972285487734,19.847,GetMap,2014-05-22 18:40:40.554-04,,63.088,http://97.68.190.50/omar/ogc/wms?BBOX=-82.65935973468962%2C27.720592915273%2C-82.65670897616248%2C27.72214445918735&bands=default&stretch_mode=linear_auto_min_max&width=1572&layers=e5df243dfa5bfe4fca7daab574c9a7e2ee2b0f3ba5c4221a1095218d9f267215&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.0&height=1039&null_flip=&request=GetMap&service=WMS&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1572
720,"-82.66066879017245,27.71982669472654,-82.65539999759334,27.72291062823907",2014-05-22 18:42:34.542-04,image/png,01030000000100000005000000D4D1BF6548AA54C065A3F08F46B83B40D4D1BF6548AA54C0B637C2AB10B93B408FDDD412F2A954C0B637C2AB10B93B408FDDD412F2A954C065A3F08F46B83B40D4D1BF6548AA54C065A3F08F46B83B40,1039,2.294,203.6.77.2,e5df243dfa5bfe4fca7daab574c9a7e2ee2b0f3ba5c4221a1095218d9f267215,0.351759790484416,15.15,GetMap,2014-05-22 18:42:17.097-04,,17.444,http://97.68.190.50/omar/ogc/wms?BBOX=-82.66066879017245%2C27.71982669472654%2C-82.65539999759334%2C27.72291062823907&bands=default&stretch_mode=linear_auto_min_max&width=1572&layers=e5df243dfa5bfe4fca7daab574c9a7e2ee2b0f3ba5c4221a1095218d9f267215&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.0&height=1039&null_flip=&request=GetMap&service=WMS&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1572
721,"-82.6606687871127,27.71983175521502,-82.65540000031453,27.72290556775044",2014-05-22 19:08:41.414-04,image/png,01030000000100000005000000C588BC6548AA54C05245D7E446B83B40C588BC6548AA54C09F95DB5610B93B408EC9D712F2A954C09F95DB5610B93B408EC9D712F2A954C05245D7E446B83B40C588BC6548AA54C05245D7E446B83B40,1029,2.193,203.6.77.2,e5df243dfa5bfe4fca7daab574c9a7e2ee2b0f3ba5c4221a1095218d9f267215,0.354011962726785,14.796,GetMap,2014-05-22 19:08:24.424-04,,16.989,http://97.68.190.50/omar/ogc/wms?BBOX=-82.6606687871127%2C27.71983175521502%2C-82.65540000031453%2C27.72290556775044&bands=default&stretch_mode=linear_auto_min_max&width=1562&layers=e5df243dfa5bfe4fca7daab574c9a7e2ee2b0f3ba5c4221a1095218d9f267215&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.0&height=1029&null_flip=&request=GetMap&service=WMS&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1562
708,"-82.66184241011662,27.71917464771941,-82.65483622240912,27.7232755286501",2014-05-22 18:41:34.682-04,image/png,01030000000100000005000000A1A344A05BAA54C0331168D41BB83B40A1A344A05BAA54C09E8CC59528B93B40EFDE2FD6E8A954C09E8CC59528B93B40EFDE2FD6E8A954C0331168D41BB83B40A1A344A05BAA54C0331168D41BB83B40,1039,38.532,203.6.77.2,e5df243dfa5bfe4fca7daab574c9a7e2ee2b0f3ba5c4221a1095218d9f267215,0.467754052674179,18.043,GetMap,2014-05-22 18:40:38.106-04,,56.575,http://97.68.190.50/omar/ogc/wms?BBOX=-82.66184241011662%2C27.71917464771941%2C-82.65483622240912%2C27.7232755286501&bands=default&stretch_mode=linear_auto_min_max&width=1572&layers=e5df243dfa5bfe4fca7daab574c9a7e2ee2b0f3ba5c4221a1095218d9f267215&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.0&height=1039&null_flip=&request=GetMap&service=WMS&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1572
716,"-82.65935973468962,27.720592915273,-82.65670897616248,27.72214445918735",2014-05-22 18:41:48.832-04,image/png,01030000000100000005000000A2322CF332AA54C0ABD3FCC678B83B40A2322CF332AA54C081329375DEB83B40E1E6158507AA54C081329375DEB83B40E1E6158507AA54C0ABD3FCC678B83B40A2322CF332AA54C0ABD3FCC678B83B40,1039,4.94,203.6.77.2,e5df243dfa5bfe4fca7daab574c9a7e2ee2b0f3ba5c4221a1095218d9f267215,0.176972285487734,13.116,GetMap,2014-05-22 18:41:30.776-04,,18.056,http://97.68.190.50/omar/ogc/wms?BBOX=-82.65935973468962%2C27.720592915273%2C-82.65670897616248%2C27.72214445918735&bands=default&stretch_mode=linear_auto_min_max&width=1572&layers=e5df243dfa5bfe4fca7daab574c9a7e2ee2b0f3ba5c4221a1095218d9f267215&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.0&height=1039&null_flip=&request=GetMap&service=WMS&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1572
717,"-82.66033867185243,27.72001992084022,-82.65573009172242,27.72271741832153",2014-05-22 18:42:24.45-04,image/png,01030000000100000005000000FAF821FD42AA54C02D7ABC3953B83B40FAF821FD42AA54C0C6F03B0204B93B40DBBC587BF7A954C0C6F03B0204B93B40DBBC587BF7A954C02D7ABC3953B83B40FAF821FD42AA54C02D7ABC3953B83B40,1039,1.865,203.6.77.2,e5df243dfa5bfe4fca7daab574c9a7e2ee2b0f3ba5c4221a1095218d9f267215,0.30768210302699,14.307,GetMap,2014-05-22 18:42:08.277-04,,16.172,http://97.68.190.50/omar/ogc/wms?BBOX=-82.66033867185243%2C27.72001992084022%2C-82.65573009172242%2C27.72271741832153&bands=default&stretch_mode=linear_auto_min_max&width=1572&layers=e5df243dfa5bfe4fca7daab574c9a7e2ee2b0f3ba5c4221a1095218d9f267215&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.0&height=1039&null_flip=&request=GetMap&service=WMS&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1572
710,"-82.66483459725546,27.71683386655074,-82.64873568210955,27.72625679854366",2014-05-22 18:41:35.423-04,image/png,010300000001000000050000008A1D69A68CAA54C02B809D6C82B73B408A1D69A68CAA54C0203E2EF7EBB93B40299AAAE284A954C0203E2EF7EBB93B40299AAAE284A954C02B809D6C82B73B408A1D69A68CAA54C02B809D6C82B73B40,1039,40.578,203.6.77.2,e5df243dfa5bfe4fca7daab574c9a7e2ee2b0f3ba5c4221a1095218d9f267215,1.07480482952443,19.309,GetMap,2014-05-22 18:40:35.535-04,,59.887,http://97.68.190.50/omar/ogc/wms?BBOX=-82.66483459725546%2C27.71683386655074%2C-82.64873568210955%2C27.72625679854366&bands=default&stretch_mode=linear_auto_min_max&width=1572&layers=e5df243dfa5bfe4fca7daab574c9a7e2ee2b0f3ba5c4221a1095218d9f267215&styles=&sharpen_width=&srs=EPSG%3A4326&format=image%2Fpng&stretch_mode_region=viewport&bgcolor=&version=1.1.0&height=1039&null_flip=&request=GetMap&service=WMS&sharpen_sigma=&transparent=TRUE&quicklook=&sharpen_mode=,anonymousUser,1572
